ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
WAB,6,64.18333333333334,-0.033142857142856634,0.012133088876204012,0.5138633627293888,0.00800618067093309,0.6,336.8333333333333,41.56337459919281,0.7787420877043609,0.7594007158892181,AVOID - Too unpredictable
PPL,6,47.53666666666666,-0.027428571428571247,0.016006298774974947,0.3702551672683167,0.007788833194060376,0.2,633.3333333333334,33.70130564384321,0.760886089433059,0.7452424014684698,AVOID - Too unpredictable
PII,6,24.271666666666665,-0.043714285714285435,0.03074555575742899,0.42577054331594516,0.017541875025033793,0.2,923.5,33.16817917021949,0.7462458808257305,0.7218146814521587,AVOID - Too unpredictable
K,6,56.5,-0.019428571428572034,0.012416756176149013,0.2977694857883631,0.005270256385634745,0.2,475.6666666666667,33.845477046720994,0.7015467239524192,0.6913270790133641,AVOID - Too unpredictable
CSX,6,57.05666666666667,-0.03085714285714341,0.012381990346916782,0.4735914789023224,0.008300370606455379,0.2,460.0,33.54142264976197,0.7064750958939153,0.6901369094742938,AVOID - Too unpredictable
SONY,6,48.23333333333334,0.03200000000000014,0.01374303389743503,0.4661783159073581,0.009665065291790422,0.2,614.1666666666666,33.44578448774401,0.6628723349862831,0.6787690642127511,AVOID - Too unpredictable
TRGP,6,49.10166666666667,0.023714285714286493,0.01317313361485506,0.35286525599566954,0.007186421153301033,0.2,596.1666666666666,33.67655189311555,0.6468228157120748,0.6583221717681291,AVOID - Too unpredictable
ATKR,6,50.425000000000004,0.016285714285714698,0.012830486721296053,0.24554361459151455,0.00486948169740237,0.2,575.3333333333334,33.897966431898645,0.6469772929213535,0.6548780868772367,AVOID - Too unpredictable
HLF,6,35.56166666666667,0.004857142857143921,0.018041827073172256,0.06175669104549659,0.0017366084560762034,0.2,825.1666666666666,34.36759396658755,0.6415974404337941,0.643934646898419,AVOID - Too unpredictable
JACK,6,24.69333333333333,-0.002285714285714542,0.025876010781648584,0.024267032964268284,0.0009827362161555732,0.2,917.8333333333334,34.6780067018339,0.6389649595681757,0.6378695953580947,AVOID - Too unpredictable
MCK,6,65.485,-0.03171428571428609,0.009788631966982098,0.547441016609708,0.00835979257249306,0.2,315.1666666666667,33.457679701760156,0.6410085643578226,0.6257732088016067,AVOID - Too unpredictable
SBUX,6,41.641666666666666,-0.0568571428571435,0.015278055517868205,0.7855871830816906,0.018865411640945143,0.2,739.6666666666666,32.57180050144153,0.6362036951898952,0.6091397380502682,AVOID - Too unpredictable
DUK,6,46.25,-0.03028571428571434,0.01319367793147419,0.4502961988143657,0.009736134028418717,0.2,665.6666666666666,33.422196935102356,0.6102076043306813,0.5963567014407071,AVOID - Too unpredictable
INTC,6,46.33833333333334,0.012285714285715087,0.01268190079905207,0.1863166361034061,0.004020788463908342,0.2,662.1666666666666,33.97837817758072,0.5876581465267413,0.5930723836912971,AVOID - Too unpredictable
LEVI,6,55.31833333333333,0.02257142857142895,0.010475724217029692,0.37662610401062524,0.0068083414903550715,0.2,498.8333333333333,33.633437577475384,0.5794996041457208,0.5893059578458869,AVOID - Too unpredictable
PEP,6,51.123333333333335,-0.03428571428571435,0.011645083725991712,0.5426068763130649,0.010613683438346448,0.6,564.6666666666666,41.28798416794511,0.5953354970184497,0.5800403522741894,AVOID - Too unpredictable
AFL,6,65.52333333333334,-0.03200000000000013,0.009065461535856634,0.5739821909742087,0.008759966286425324,0.6,314.5,41.39596721743317,0.5939992580344462,0.5797542143551201,AVOID - Too unpredictable
