ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
OKTA,12,82.41416666666667,-0.04409090909090834,0.1444051660664657,0.4005300307786596,0.004859965792030006,0.09090909090909091,92.0,35.66434022097279,11.901031423729382,11.247765901523437,AVOID - Too unpredictable
ARRY,12,50.774166666666666,-0.08954545454545423,0.24807589899692972,0.6206241258246045,0.012223226230358703,0.09090909090909091,571.8333333333334,38.03813616505384,12.595847041653276,11.209060190923644,AVOID - Too unpredictable
DLR,12,63.307500000000005,0.05206293706293707,0.16628245790310225,0.4407403808744248,0.006961898367088019,0.09090909090909091,354.4166666666667,36.11046571856609,10.526926703700648,11.208162520814954,AVOID - Too unpredictable
MRCY,12,73.22500000000001,0.05517482517482501,0.14289491896582063,0.5038600996308393,0.006880984631353217,0.2727272727272727,202.08333333333334,39.05329456038475,10.463480441272218,11.18058902583391,AVOID - Too unpredictable
CHTR,12,55.99583333333334,-0.06451048951048924,0.2167745136008966,0.47830357050262046,0.008541770735964647,0.2727272727272727,488.3333333333333,41.10360378897589,12.138469534510207,11.168045301598251,AVOID - Too unpredictable
POOL,12,53.73333333333334,0.12118881118881153,0.18108833080522946,0.9830931910161026,0.01829577898913342,0.09090909090909091,523.3333333333334,35.42125384342536,9.73047964193433,11.161006419614015,AVOID - Too unpredictable
INCY,12,85.39666666666666,-0.029650349650349208,0.13549089220880062,0.27806873650631964,0.0032562012940355167,0.45454545454545453,57.25,42.83001572776955,11.570470558324208,11.142418646992144,AVOID - Too unpredictable
NIO,12,14.225000000000001,-0.037062937062937076,0.8194975654299816,0.14133294025102575,0.009935531827840122,0.0,954.8333333333334,53.59137378011543,11.65735286824149,11.118823477655132,AVOID - Poor risk-adjusted score
X,12,45.865833333333335,0.06821678321678311,0.222672436300273,0.49904005071960184,0.01088043134620037,0.09090909090909091,676.1666666666666,37.410311772569976,10.213056851275605,11.075588261534785,AVOID - Too unpredictable
CMCSA,12,49.16583333333333,0.08206293706293717,0.2040838084921599,0.6270759966348234,0.012754304241797116,0.2727272727272727,597.75,40.30162928513054,10.033950514357452,11.049018382342926,AVOID - Too unpredictable
